"","mpg","milage","maketype","car_id","region","year","price","link","make","type","dealer","sold","scrapedate"
"91","18.3",60000,"Ford Fiesta 1,5 EcoBoost ST3 3d","5528667","Syd- og Sønderjylland",2020,268900,"https://bilbasen.dk/brugt/bil/ford/fiesta/15-ecoboost-st3-3d/5528667","Ford","Fiesta","f371878e-4204-4114-a44b-8c8453b6c945",0,"2022-11-08 22:29:38.772658"
"92","26.3",33000,"Toyota Aygo 1,0 VVT-i x-play 5d","5616556","København",2015,69900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-play-5d/5616556","Toyota","Aygo","45167abe-5117-49e1-90da-edb78a203da1",0,"2022-11-08 22:29:38.772658"
"93","23.4",30000,"Ford Focus 1,0 EcoBoost Trend Edition 5d","5535058","Syd- og Sønderjylland",2019,184900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-trend-edition-5d/5535058","Ford","Focus","8fc02484-0d21-405e-9591-7278d9ea4621",0,"2022-11-08 22:29:38.772658"
"94","28.9",28000,"Toyota Aygo 1,0 VVT-i x-pression 5d","5603326","Syd- og Vestsjælland",2021,107800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pression-5d/5603326","Toyota","Aygo","c91453f0-3a43-4ce5-88ca-8572574ebfec",0,"2022-11-08 22:29:38.772658"
"95","22.0",100,"Ford Puma 1,0 EcoBoost mHEV Titanium 5d","5543329","Vestjylland",2022,279000,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-titanium-5d/5543329","Ford","Puma","0a00f372-9779-4bdc-8ecd-2b4a11618bd9",0,"2022-11-08 22:29:38.772658"
"96","25.8",4000,"Toyota Aygo X 1,0 Pulse 5d","5603242","København",2022,164900,"https://bilbasen.dk/brugt/bil/toyota/aygo-x/10-pulse-5d/5603242","Toyota","Aygo","cc0e2a10-86c4-4047-8106-68131152b5d5",0,"2022-11-08 22:29:38.772658"
"97","24.7",3500,"Toyota Aygo X 1,0 Pulse 5d","5603244","København",2022,164900,"https://bilbasen.dk/brugt/bil/toyota/aygo-x/10-pulse-5d/5603244","Toyota","Aygo","cc0e2a10-86c4-4047-8106-68131152b5d5",0,"2022-11-08 22:29:38.772658"
"98","22.4",81000,"Ford Focus 1,0 EcoBoost ST-Line 5d","5616385","Syd- og Vestsjælland",2018,189800,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-st-line-5d/5616385","Ford","Focus","d7c03384-65de-4ed5-9bb0-f66db9164dce",0,"2022-11-08 22:29:38.772658"
"99","22.9",56000,"Ford Focus 1,0 EcoBoost Titanium Business stc. 5d","5609688","Fyn",2019,209500,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-titanium-business-stc-5d/5609688","Ford","Focus","2819340c-15f2-4fa3-8abd-d2b547aea3d3",0,"2022-11-08 22:29:38.772658"
"100","13.5",63000,"Ford Mondeo 2,0 SCTi 240 Vignale aut. 4d","5622782","Syd- og Vestsjælland",2016,279900,"https://bilbasen.dk/brugt/bil/ford/mondeo/20-scti-240-vignale-aut-4d/5622782","Ford","Mondeo","f2e7200e-9d48-4636-b5ee-30433f685b95",0,"2022-11-08 22:29:38.772658"
"101","16.1",105000,"Ford Kuga 1,5 SCTi 150 Titanium 5d","5557935","København",2016,169900,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-150-titanium-5d/5557935","Ford","Kuga","8e92813e-44a5-4c84-b409-fac7f0eb4489",0,"2022-11-08 22:29:38.772658"
"102","15.2",186000,"Ford Focus 1,4 80 Ambiente 3d","5514388","Nordsjælland",2007,16900,"https://bilbasen.dk/brugt/bil/ford/focus/14-80-ambiente-3d/5514388","Ford","Focus",NA,0,"2022-11-08 22:29:38.772658"
"103","24.2",10000,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d","5505302","Nordsjælland",2022,194700,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-5d/5505302","Ford","Fiesta","631c3a6e-d1cd-430d-9985-05ae242d40ef",0,"2022-11-08 22:29:38.772658"
"104","21.6",9000,"Ford Fiesta 1,0 EcoBoost Vignale 5d","5204919","Syd- og Sønderjylland",2018,179900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-vignale-5d/5204919","Ford","Fiesta","f1ebf878-9a41-4e90-b709-7bc34127dc51",0,"2022-11-08 22:29:38.772658"
"105","21.3",38000,"Ford Focus 1,0 SCTi 125 Titanium 5d","5573186","Syd- og Vestsjælland",2017,164850,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-titanium-5d/5573186","Ford","Focus","0775fc8c-1b73-4fdf-ba20-ae4588723b19",0,"2022-11-08 22:29:38.772658"
"106","22.0",0,"Ford Focus 1,0 EcoBoost mHEV Titanium X stc. DCT 5d","5616252","Vestjylland",2023,369900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-mhev-titanium-x-stc-dct-5d/5616252","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"107","16.7",130000,"Volvo XC40 2,0 T4 190 Momentum aut. 5d","5616238","Syd- og Vestsjælland",2019,359800,"https://bilbasen.dk/brugt/bil/volvo/xc40/20-t4-190-momentum-aut-5d/5616238","Volvo","XC40","d7c03384-65de-4ed5-9bb0-f66db9164dce",0,"2022-11-08 22:29:38.772658"
"108","23.3",10000,"Ford Fiesta 1,0 SCTi 125 Titanium 5d","5557819","Østjylland",2015,119500,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-125-titanium-5d/5557819","Ford","Fiesta","d5605f30-8e34-4fba-804b-8fde10a84577",0,"2022-11-08 22:29:38.772658"
"109","23.3",10000,"Ford Focus 1,0 EcoBoost mHEV ST-Line 5d","5505206","København",2021,259900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-mhev-st-line-5d/5505206","Ford","Focus","3c6127f7-17c3-4938-90ba-7c059721eca9",0,"2022-11-08 22:29:38.772658"
"110","26.3",117000,"Toyota Aygo 1,0 VVT-i x-pure 5d","5528258","Syd- og Sønderjylland",2016,74900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pure-5d/5528258","Toyota","Aygo","0b21eb9f-0aa5-44e3-a3a4-c91a02ae7424",0,"2022-11-08 22:29:38.772658"
"111","27.5",36000,"Ford Fiesta 1,0 EcoBoost mHEV Titanium X 5d","5505192","Syd- og Vestsjælland",2020,174900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-x-5d/5505192","Ford","Fiesta",NA,0,"2022-11-08 22:29:38.772658"
"112","28.9",39000,"Toyota Aygo 1,0 VVT-i x-style 5d","5587808","København",2019,114900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-style-5d/5587808","Toyota","Aygo","c93919f9-fea7-409e-ae31-bf5c47d9f6b5",0,"2022-11-08 22:29:38.772658"
"113","21.6",29000,"Toyota Yaris 1,5 VVT-iE T3 Smart 5d","5511859","København",2019,157900,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-vvt-ie-t3-smart-5d/5511859","Toyota","Yaris","45167abe-5117-49e1-90da-edb78a203da1",0,"2022-11-08 22:29:38.772658"
"114","24.2",100,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line X 5d","5602958","Vestjylland",2022,249500,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-st-line-x-5d/5602958","Ford","Fiesta","0a00f372-9779-4bdc-8ecd-2b4a11618bd9",0,"2022-11-08 22:29:38.772658"
"115","24.7",3000,"Toyota Aygo 1,0 VVT-i x-sky 5d","5573006","Syd- og Vestsjælland",2021,135000,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-sky-5d/5573006","Toyota","Aygo","bbf80f64-7994-499b-88c3-f8656e19ce83",0,"2022-11-08 22:29:38.772658"
"116","17.7",11000,"Toyota Supra 2,0 GR Sport aut. 3d","5505112","Østjylland",2020,795900,"https://bilbasen.dk/brugt/bil/toyota/supra/20-gr-sport-aut-3d/5505112","Toyota","Supra","5854ba74-c2bb-4979-ab9e-74494649bbee",0,"2022-11-08 22:29:38.772658"
"117","16.4",84000,"Toyota Avensis 1,6 VVT-i T1 4d","4890683","Syd- og Vestsjælland",2016,159800,"https://bilbasen.dk/brugt/bil/toyota/avensis/16-vvt-i-t1-4d/4890683","Toyota","Avensis","d7c03384-65de-4ed5-9bb0-f66db9164dce",0,"2022-11-08 22:29:38.772658"
"118","22.9",71000,"Ford Focus 1,0 EcoBoost ST-Line Business stc. 5d","5573570","Syd- og Sønderjylland",2019,224900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-st-line-business-stc-5d/5573570","Ford","Focus","a437d924-b761-45fa-a38d-63378c02643a",0,"2022-11-08 22:29:38.772658"
"119","26.3",101000,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d","5602904","Nordsjælland",2015,79900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-wave-sky-5d/5602904","Toyota","Aygo","42410ec9-8c2c-4166-964f-092d666b2fe1",0,"2022-11-08 22:29:38.772658"
"120","16.7",23800,"Volvo XC40 2,0 T4 190 Inscription aut. 5d","5613838","København",2020,429900,"https://bilbasen.dk/brugt/bil/volvo/xc40/20-t4-190-inscription-aut-5d/5613838","Volvo","XC40","c9bfc164-e6f7-44d4-b014-d3cff392e84b",0,"2022-11-08 22:29:38.772658"
"121","21.6",36000,"Ford Fiesta 1,0 EcoBoost Vignale 5d","5542787","Syd- og Sønderjylland",2018,189500,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-vignale-5d/5542787","Ford","Fiesta","ff12e58b-937a-494b-9cef-8bdb2f1e61ea",0,"2022-11-08 22:29:38.772658"
"122","15.9",58000,"Volvo V90 2,0 T4 190 R-Design aut. 5d","5403403","Nordsjælland",2019,499800,"https://bilbasen.dk/brugt/bil/volvo/v90/20-t4-190-r-design-aut-5d/5403403","Volvo","V90","e8de570f-99ab-4545-af4b-5a1c56f71175",0,"2022-11-08 22:29:38.772658"
"123","23.3",146000,"Ford Fiesta 1,0 SCTi 125 Titanium 5d","5602963","Syd- og Vestsjælland",2016,89500,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-125-titanium-5d/5602963","Ford","Fiesta","36c31527-2f88-44f3-aa86-c754b7a2736d",0,"2022-11-08 22:29:38.772658"
"124","28.9",36000,"Toyota Aygo 1,0 VVT-i x-plore 5d","5609864","Nordsjælland",2018,104900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-plore-5d/5609864","Toyota","Aygo","c134cbb6-7d9e-45cc-950a-9c7bfd2849b4",0,"2022-11-08 22:29:38.772658"
"125","17.2",17000,"Ford EcoSport 1,0 EcoBoost Titanium aut. 5d","5598593","Syd- og Sønderjylland",2018,199999,"https://bilbasen.dk/brugt/bil/ford/ecosport/10-ecoboost-titanium-aut-5d/5598593","Ford","EcoSport","5e044771-33d7-4b94-9fc2-4dd2b762936c",0,"2022-11-08 22:29:38.772658"
"126","15.4",80000,"Ford C-MAX 1,5 SCTi 150 Titanium aut. 5d","5565176","Syd- og Vestsjælland",2015,195000,"https://bilbasen.dk/brugt/bil/ford/c-max/15-scti-150-titanium-aut-5d/5565176","Ford","C-MAX","bbf80f64-7994-499b-88c3-f8656e19ce83",0,"2022-11-08 22:29:38.772658"
"127","26.3",87500,"Toyota Aygo 1,0 VVT-i x-touch 5d","5557576","Fyn",2015,59999,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-touch-5d/5557576","Toyota","Aygo","32db9baa-4b97-45a7-8b35-56dcdd044b96",0,"2022-11-08 22:29:38.772658"
"128","11.4",86000,"Ford Kuga 1,5 SCTi 176 Titanium aut. AWD 5d","5390250","Fyn",2019,269900,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-176-titanium-aut-awd-5d/5390250","Ford","Kuga","73f65dd4-930b-413c-927e-d078b9f4a4be",0,"2022-11-08 22:29:38.772658"
"129","22.4",71000,"Ford Fiesta 1,0 EcoBoost ST-Line 5d","5528075","Østjylland",2019,169700,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-st-line-5d/5528075","Ford","Fiesta","9c36b188-b029-42bb-9aa7-614db68d383f",0,"2022-11-08 22:29:38.772658"
"130","23.3",4500,"Toyota Yaris 1,5 Active Tech 5d","5615993","København",2021,209900,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-active-tech-5d/5615993","Toyota","Yaris","c93919f9-fea7-409e-ae31-bf5c47d9f6b5",0,"2022-11-08 22:29:38.772658"
"131","22.2",98000,"Ford Fiesta 1,0 EcoBoost ST-Line 5d","5517636","Syd- og Vestsjælland",2018,147900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-st-line-5d/5517636","Ford","Fiesta","4ba1c2c0-566a-4a03-b9e9-48785ddcf96a",0,"2022-11-08 22:29:38.772658"
"132","20.8",184000,"Ford Focus 1,0 SCTi 100 Edition stc. ECO 5d","5528062","Østjylland",2014,84500,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-100-edition-stc-eco-5d/5528062","Ford","Focus","d5605f30-8e34-4fba-804b-8fde10a84577",0,"2022-11-08 22:29:38.772658"
"133","23.3",131000,"Ford Fiesta 1,0 SCTi 100 Titanium 5d","5359209","Syd- og Sønderjylland",2014,79900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-100-titanium-5d/5359209","Ford","Fiesta","a9160e6d-a7a7-417f-863d-a1d30bb132d6",0,"2022-11-08 22:29:38.772658"
"134","16.9",39000,"Volvo XC40 1,5 T3 163 Momentum aut. 5d","5501934","Syd- og Vestsjælland",2020,399900,"https://bilbasen.dk/brugt/bil/volvo/xc40/15-t3-163-momentum-aut-5d/5501934","Volvo","XC40","aee97a59-9441-4df6-b55d-8742ddaafc05",0,"2022-11-08 22:29:38.772658"
"135","15.4",38379,"Ford C-MAX 1,5 SCTi 150 Titanium aut. 5d","5534359","Vestjylland",2016,199900,"https://bilbasen.dk/brugt/bil/ford/c-max/15-scti-150-titanium-aut-5d/5534359","Ford","C-MAX","be24bc24-8408-47b2-8729-e149d913d928",0,"2022-11-08 22:29:38.772658"
"136","26.2",53000,"Toyota Aygo 1,0 VVT-i x-pression x-shift 5d","5602654","Fyn",2020,119900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pression-x-shift-5d/5602654","Toyota","Aygo","2c15f9e8-428a-44c9-bdf3-29750cd855b2",0,"2022-11-08 22:29:38.772658"
"137","15.4",96000,"Ford S-MAX 1,5 SCTi 160 Titanium 7prs 5d","5587489","Syd- og Sønderjylland",2015,244700,"https://bilbasen.dk/brugt/bil/ford/s-max/15-scti-160-titanium-7prs-5d/5587489","Ford","S-MAX","1aa3d5aa-1bb7-49f4-8c72-c7911b3684de",0,"2022-11-08 22:29:38.772658"
"138","27.5",21500,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d","5615891","Nordjylland",2021,194900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-st-line-5d/5615891","Ford","Fiesta","ad681107-b895-40ee-8428-5df17a2f93d0",0,"2022-11-08 22:29:38.772658"
"139","20.8",64000,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d","5587460","Vestjylland",2017,159700,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-titanium-stc-5d/5587460","Ford","Focus",NA,0,"2022-11-08 22:29:38.772658"
"140","23.3",135000,"Toyota Yaris 1,0 VVT-i T2 Exclusive 5d","5517444","Syd- og Sønderjylland",2017,104900,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t2-exclusive-5d/5517444","Toyota","Yaris","212a861a-f4b0-4218-8a2b-761fc59f8bde",0,"2022-11-08 22:29:38.772658"
"141","23.3",121000,"Ford Fiesta 1,0 SCTi 100 Trend 5d","5527903","Syd- og Sønderjylland",2015,79900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-100-trend-5d/5527903","Ford","Fiesta","0b21eb9f-0aa5-44e3-a3a4-c91a02ae7424",0,"2022-11-08 22:29:38.772658"
"142","14.3",104000,"Ford Fiesta 1,25 Flair 5d","5491538","Nordjylland",1998,16000,"https://bilbasen.dk/brugt/bil/ford/fiesta/125-flair-5d/5491538","Ford","Fiesta","f5715339-af5b-4b29-bdf8-957b8458093a",0,"2022-11-08 22:29:38.772658"
"143","23.3",111000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5602577","Østjylland",2018,129500,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5602577","Ford","Fiesta","d5605f30-8e34-4fba-804b-8fde10a84577",0,"2022-11-08 22:29:38.772658"
"144","16.1",143000,"Ford Kuga 1,5 SCTi 150 Titanium 5d","5623092","Syd- og Vestsjælland",2016,159500,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-150-titanium-5d/5623092","Ford","Kuga","36c31527-2f88-44f3-aa86-c754b7a2736d",0,"2022-11-08 22:29:38.772658"
"145","14.9",122000,"Toyota Verso 1,8 VVT-i T2 Premium 7prs 5d","5557280","Østjylland",2016,179700,"https://bilbasen.dk/brugt/bil/toyota/verso/18-vvt-i-t2-premium-7prs-5d/5557280","Toyota","Verso",NA,0,"2022-11-08 22:29:38.772658"
"146","10.2",404000,"Volvo V70 2,0 T aut. 5d","5477150","Østjylland",2004,39500,"https://bilbasen.dk/brugt/bil/volvo/v70/20-t-aut-5d/5477150","Volvo","V70","NA",0,"2022-11-08 22:29:38.772658"
"147","28.9",41000,"Toyota Aygo 1,0 VVT-i x-sky 5d","5602941","Syd- og Vestsjælland",2019,109800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-sky-5d/5602941","Toyota","Aygo","65ba3769-0036-42a8-8271-b2b6552da8df",0,"2022-11-08 22:29:38.772658"
"148","22.9",9000,"Ford Fiesta 1,1 Ti-VCT Connected 5d","5411429","Vestjylland",2022,169000,"https://bilbasen.dk/brugt/bil/ford/fiesta/11-ti-vct-connected-5d/5411429","Ford","Fiesta","0a00f372-9779-4bdc-8ecd-2b4a11618bd9",0,"2022-11-08 22:29:38.772658"
"149","16.9",54000,"Ford Mondeo 1,5 SCTi 160 ST-Line 5d","5524419","Østjylland",2018,239900,"https://bilbasen.dk/brugt/bil/ford/mondeo/15-scti-160-st-line-5d/5524419","Ford","Mondeo","4e1982d3-e0c5-4987-ad6a-f2e298b8f6e7",0,"2022-11-08 22:29:38.772658"
"150","26.3",104000,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d","5602819","Nordsjælland",2015,74900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-wave-sky-5d/5602819","Toyota","Aygo","42410ec9-8c2c-4166-964f-092d666b2fe1",0,"2022-11-08 22:29:38.772658"
"151","23.7",10000,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d","5491154","København",2021,209900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-5d/5491154","Ford","Fiesta","3c9baa99-af82-4405-be74-f782825b3412",0,"2022-11-08 22:29:38.772658"
"152","21.2",2000,"Ford Puma 1,0 EcoBoost mHEV ST-Line X DCT 5d","5615771","Syd- og Vestsjælland",2022,374900,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-st-line-x-dct-5d/5615771","Ford","Puma","0db97acf-8024-4234-895d-4e5424a2d22b",0,"2022-11-08 22:29:38.772658"
"153","26.3",67000,"Toyota Aygo 1,0 VVT-i x-cellence 5d","5464492","Nordsjælland",2017,90000,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-cellence-5d/5464492","Toyota","Aygo","36102434-354d-4c44-8847-46fa7bce4e84",0,"2022-11-08 22:29:38.772658"
"154","24.7",2500,"Toyota Aygo X 1,0 Active 5d","5622184","København",2022,144900,"https://bilbasen.dk/brugt/bil/toyota/aygo-x/10-active-5d/5622184","Toyota","Aygo","75d7e816-ab95-42c1-a0a2-075b589b46bf",0,"2022-11-08 22:29:38.772658"
"155","20.8",144000,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d","5590381","Syd- og Vestsjælland",2015,119900,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-titanium-stc-5d/5590381","Ford","Focus","9ea19f51-f175-4d3d-8744-a55f2ce1f548",0,"2022-11-08 22:29:38.772658"
"156","26.3",19000,"Toyota Aygo 1,0 VVT-i x-cellence 5d","5557193","Østjylland",2018,94800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-cellence-5d/5557193","Toyota","Aygo","f1a74b93-70b6-4ae1-b818-6a48b7770cd7",0,"2022-11-08 22:29:38.772658"
"157","22.2",83000,"Ford Fiesta 1,0 SCTi 140 Titanium 5d","5292171","Østjylland",2017,114900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-140-titanium-5d/5292171","Ford","Fiesta",NA,0,"2022-11-08 22:29:38.772658"
"158","18.3",105000,"Ford Fiesta 1,5 EcoBoost ST2 3d","5602449","København",2018,204900,"https://bilbasen.dk/brugt/bil/ford/fiesta/15-ecoboost-st2-3d/5602449","Ford","Fiesta","8136dc00-0cbf-4bcb-9115-bec43fd76c2d",0,"2022-11-08 22:29:38.772658"
"159","28.9",22000,"Toyota Aygo 1,0 VVT-i x-press 5d","5492230","Syd- og Vestsjælland",2020,99900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-press-5d/5492230","Toyota","Aygo","4ba1c2c0-566a-4a03-b9e9-48785ddcf96a",0,"2022-11-08 22:29:38.772658"
"160","20.8",65000,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d","5602441","Syd- og Vestsjælland",2015,144800,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-titanium-stc-5d/5602441","Ford","Focus","d21ee72c-43ea-43e1-a0b8-78b9f4d0e1d8",0,"2022-11-08 22:29:38.772658"
"161","23.3",62000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5450906","København",2018,139900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5450906","Ford","Fiesta","7a0e8386-d233-48fc-871d-70721e68c869",0,"2022-11-08 22:29:38.772658"
"162","15.4",1e+05,"Toyota Avensis 1,8 VVT-i T2 4d","5602442","Syd- og Vestsjælland",2012,114800,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-t2-4d/5602442","Toyota","Avensis","d21ee72c-43ea-43e1-a0b8-78b9f4d0e1d8",0,"2022-11-08 22:29:38.772658"
"163","22.2",137000,"Ford Fiesta 1,0 SCTi 140 Red Edition 3d","5602397","Syd- og Sønderjylland",2015,109900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-140-red-edition-3d/5602397","Ford","Fiesta","b7427e43-f1ac-4ec5-8a6d-340ef37b306a",0,"2022-11-08 22:29:38.772658"
"164","22.4",18000,"Ford Puma 1,0 EcoBoost mHEV Titanium 5d","5587285","Østjylland",2022,249900,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-titanium-5d/5587285","Ford","Puma","f1a74b93-70b6-4ae1-b818-6a48b7770cd7",0,"2022-11-08 22:29:38.772658"
"165","23.3",140000,"Ford Fiesta 1,0 SCTi 125 Titanium X 5d","5610924","Syd- og Vestsjælland",2014,79500,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-125-titanium-x-5d/5610924","Ford","Fiesta","36c31527-2f88-44f3-aa86-c754b7a2736d",0,"2022-11-08 22:29:38.772658"
"166","24.2",2500,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d","5572395","Syd- og Sønderjylland",2022,229900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-st-line-5d/5572395","Ford","Fiesta","f371878e-4204-4114-a44b-8c8453b6c945",0,"2022-11-08 22:29:38.772658"
"167","25.8",5000,"Toyota Aygo X 1,0 Active 5d","5491050","København",2022,144990,"https://bilbasen.dk/brugt/bil/toyota/aygo-x/10-active-5d/5491050","Toyota","Aygo","24168057-6859-4a6a-9001-46313605bec1",0,"2022-11-08 22:29:38.772658"
"168","22.8",2000,"Ford Fiesta 1,0 EcoBoost mHEV Titanium DCT 5d","5615686","Syd- og Vestsjælland",2022,254900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-dct-5d/5615686","Ford","Fiesta","0db97acf-8024-4234-895d-4e5424a2d22b",0,"2022-11-08 22:29:38.772658"
"169","21.2",100,"Ford Puma 1,0 EcoBoost mHEV ST-Line DCT 5d","5617136","Syd- og Sønderjylland",2022,334900,"https://bilbasen.dk/brugt/bil/ford/puma/10-ecoboost-mhev-st-line-dct-5d/5617136","Ford","Puma","f371878e-4204-4114-a44b-8c8453b6c945",0,"2022-11-08 22:29:38.772658"
"170","26.3",87270,"Toyota Aygo 1,0 VVT-i x-play 5d","5609441","Østjylland",2015,69900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-play-5d/5609441","Toyota","Aygo","5854ba74-c2bb-4979-ab9e-74494649bbee",0,"2022-11-08 22:29:38.772658"
"171","20.8",97000,"Ford Focus 1,0 SCTi 125 Business stc. 5d","5579958","Syd- og Vestsjælland",2016,132500,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-125-business-stc-5d/5579958","Ford","Focus","d5b30775-5661-4c4c-811c-73c1bfa76b25",0,"2022-11-08 22:29:38.772658"
"172","15.4",114000,"Toyota Avensis 1,8 VVT-i T2 Premium Touring Sports 5d","5579943","Syd- og Vestsjælland",2015,184500,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-t2-premium-touring-sports-5d/5579943","Toyota","Avensis","f2e7200e-9d48-4636-b5ee-30433f685b95",0,"2022-11-08 22:29:38.772658"
"173","26.3",76500,"Toyota Aygo 1,0 VVT-i x-clusiv 3d","5517273","København",2015,79900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-clusiv-3d/5517273","Toyota","Aygo",NA,0,"2022-11-08 22:29:38.772658"
"174","23.8",10,"Toyota Yaris 1,0 Active 5d","5594438","København",2022,184900,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-active-5d/5594438","Toyota","Yaris","1f58201d-1b82-482b-9cb2-deb68ec9677d",0,"2022-11-08 22:29:38.772658"
"175","19.2",113000,"Ford Grand C-MAX 1,0 SCTi 125 Edition 5d","5490969","Syd- og Vestsjælland",2014,149900,"https://bilbasen.dk/brugt/bil/ford/grand-c-max/10-scti-125-edition-5d/5490969","Ford","Grand","f19ea417-176e-453e-986c-a5cb582ea093",0,"2022-11-08 22:29:38.772658"
"176","19.8",7000,"Ford Focus 1,0 EcoBoost Titanium X aut. 5d","5615625","København",2021,269900,"https://bilbasen.dk/brugt/bil/ford/focus/10-ecoboost-titanium-x-aut-5d/5615625","Ford","Focus","cde6e4ff-22fa-4caf-973c-6f7880fb89a0",0,"2022-11-08 22:29:38.772658"
"177","19.3",38000,"Volvo V40 1,5 T3 152 Business aut. 5d","5602277","Østjylland",2019,274900,"https://bilbasen.dk/brugt/bil/volvo/v40/15-t3-152-business-aut-5d/5602277","Volvo","V40","4e1982d3-e0c5-4987-ad6a-f2e298b8f6e7",0,"2022-11-08 22:29:38.772658"
